date,open,high,low,close,volume,per,pbr,roe,open_lastclose_ratio,high_close_ratio,low_close_ratio,diffratio,volume_lastvolume_ratio,close_ma5_ratio,volume_ma5_ratio,close_ma10_ratio,volume_ma10_ratio,close_ma20_ratio,volume_ma20_ratio,close_ma60_ratio,volume_ma60_ratio,close_ma120_ratio,volume_ma120_ratio,ind,ind_diff,ind_ma5,ind_ma10,ind_ma20,ind_ma60,ind_ma120,inst,inst_diff,inst_ma5,inst_ma10,inst_ma20,inst_ma60,inst_ma120,foreign,foreign_diff,foreign_ma5,foreign_ma10,foreign_ma20,foreign_ma60,foreign_ma120
20180102,150500,153000,149000,149500,731763,7.93,0.64,8.93,-0.03525641025641024,0.02341137123745818,-0.0033444816053511683,-0.04166666666666663,0.8056674867183702,-0.0279583875162549,0.6942119293553379,-0.024469820554649302,0.8742037816880159,-0.03548387096774197,0.5263986663465474,-0.039717375013381906,0.3428072274133698,-0.004301373664492902,0.3464323442723254,0.41113721245813195,0.3333055048341187,-0.11802626631530873,-0.06531883579562345,-0.022095742455625032,-0.053618134276984385,-0.0004669754830607003,-0.38874471652707226,-0.36903633250598944,0.11515691902425607,0.06962246849176412,0.006821413624970099,-0.004486893335005955,-0.010062423279044327,-0.028686883594825102,0.030152031765475346,0.008988132241524458,-0.0003553563649947959,0.018946058528210623,0.05970780686415085,0.011423650970490086
20180103,149000,151000,149000,150500,450874,7.93,0.64,8.93,-0.0033444816053511683,0.0033222591362125353,-0.009966777408637828,0.006688963210702337,-0.3838524221640066,-0.0182648401826484,-0.04189797165605447,-0.015696533682145186,0.14403201545965905,-0.02557461961799934,-0.05178201758310774,-0.03365616137835081,-0.17033355869805344,0.0026648900732844094,-0.16934847467830616,0.17976419132617982,-0.23137302113195213,0.0022565385152413684,-0.033874099152406,-0.012413835330110751,-0.048846646029665104,-0.0011874681221385093,-0.36449651122042964,0.024248205306642623,-0.013737909728759379,0.028425514316883206,-0.004508209412277595,-0.008656433060923284,-0.010283435562793704,0.18519364611842776,0.21388052971325286,0.01776697959333359,0.008838896940434219,0.019816442300347806,0.059380286174264836,0.012394046229949296
20180104,150500,151000,146000,146500,931558,7.93,0.64,8.93,0.0,0.030716723549488067,-0.0034129692832765013,-0.02657807308970095,1.066116032417039,-0.034914361001317507,0.5707741891751985,-0.037134406835359846,1.0393143951964934,-0.047154471544715415,0.857781566011355,-0.05893688774690864,0.707756600347873,-0.023496083986002336,0.7018140896805363,0.2413569525461646,0.061592761219984776,0.13377036627171685,0.0011055588407566318,-0.0022580833887464085,-0.03825070583827094,0.00011162002276679494,-0.5791512713110725,-0.21465476009064283,-0.216420548955999,-0.038776419659933004,-0.02362801947524986,-0.018314188477003116,-0.011738047437842418,0.3358105453444659,0.15061689922603816,0.08309968093297912,0.040954045442542907,0.028695847796693097,0.05829184538992927,0.012535406368936264
20180105,146000,149000,145500,149000,463695,7.93,0.64,8.93,-0.0034129692832765013,0.0,-0.023489932885906062,0.017064846416382284,-0.5022371124503251,-0.008649367930805063,-0.22280952107990593,-0.018121911037891292,-0.019732198180703153,-0.02693877551020407,-0.09027932276970851,-0.04267280612518065,-0.13882785165132971,-0.006694258492819571,-0.14779303369194396,0.03388865525830557,-0.20746829728785904,0.1887957438425591,-0.00037282933444996445,0.0030329903405617665,-0.034104180479392766,-0.0006106797623847087,-0.2215723697689214,0.3575789015421511,-0.3147346505697156,-0.059411768925396555,-0.037288794439125285,-0.018646785881720234,-0.01176381584144978,0.1875543191106223,-0.14825622623384363,0.12420654232367807,0.06347454858737266,0.0370527072925571,0.05439757160108733,0.013242952602976745
20180108,148500,151000,147500,151000,482619,7.93,0.64,8.93,-0.003355704697986628,0.0,-0.023178807947019875,0.01342281879194629,0.040811309157959386,0.011386470194239884,-0.2115380154085481,-0.00395778364116095,-0.011453861435703372,-0.010322792069474063,-0.05747717704240718,-0.02940703840591352,-0.08927149903450415,0.006470963979226418,-0.10860541010209579,-0.3179733910185882,-0.35186204627689377,0.10963472411403881,-0.029696158539060002,-0.007474861874767438,-0.03443134592527427,-0.005148450565406691,-0.07382635163555516,0.14774601813336624,-0.32555824409261014,-0.0795000047709372,-0.032378620199306735,-0.02000806688049163,-0.01135126035049568,0.39315277682809835,0.20559845771747606,0.2146048807613578,0.11297637459711214,0.04205770745443751,0.055951145900350434,0.017437182094634164
20180109,151000,152500,149500,152500,465845,7.93,0.64,8.93,0.0,0.0,-0.01967213114754096,0.009933774834437026,-0.0347561948452092,0.017344896597731863,-0.16652383121537273,0.004280540006585509,-0.0596945453018739,0.0024650780608053147,-0.10325938921655198,-0.019345158351642522,-0.11785647331953497,0.01621501554864513,-0.13791024189416878,-0.26408784037609073,0.05388555064249745,-0.02541028645280573,-0.07171827638405721,-0.016532125600955194,-0.0371880418939418,-0.009143552976936087,-0.04088055039766446,0.032945801237890704,-0.25598541086672855,-0.07041424592123631,-0.03921087644667024,-0.020209831145347402,-0.01203335392899929,0.3006021316102996,-0.09255064521779877,0.2804626838023828,0.1447254080219536,0.05772323822395886,0.0588303008328321,0.02208362128265251
20180110,152500,158000,152000,155500,793679,7.93,0.64,8.93,0.0,0.016077170418006492,-0.022508038585209,0.01967213114754096,0.7037405145488307,0.03048376408217357,0.2648690187658811,0.02235371466140701,0.4455890790204631,0.02319460437571963,0.4945566437738169,-0.00016074586079406483,0.4959075376390656,0.03583224624607939,0.46424145476800294,-0.265879530641481,-0.0017916902653902778,-0.1145390308463379,-0.056141246165548254,-0.033333199173321656,-0.04045857527996318,-0.011426283201227738,0.03516031040256829,0.07604086080023276,-0.17605404654212897,-0.09489597813544422,-0.04184868803752019,-0.02097043067181169,-0.010699800475340129,0.23220344748947622,-0.06839868412082337,0.28986464407659246,0.153815811834963,0.07639125005456329,0.06284816551128354,0.0230598565120607
20180111,156000,156500,152500,155000,476891,7.93,0.64,8.93,0.003215434083601254,0.00967741935483879,-0.016129032258064502,-0.003215434083601254,-0.39913869461079354,0.01572739187418093,-0.11118305277946461,0.018396846254927768,-0.15564804040784608,0.018229594350468004,-0.03290349892140043,-0.003589221621042582,-0.09991429301044807,0.03215782026025904,-0.1184010992988439,-0.0663044595096154,0.19957507113186562,-0.1760713132574939,-0.021150473492888504,-0.0509278405195769,-0.04078505874330125,-0.012584070129883019,-0.05817471917062809,-0.09333502957319638,-0.0718587361140401,-0.1441396425350196,-0.03475309374785148,-0.023102715244478666,-0.009364996475323325,0.10993707157400748,-0.12226637591546874,0.24468994932250077,0.16389481512773993,0.08631418386831116,0.06495440222715192,0.022762038249653626
20180112,153500,156000,153500,154000,424738,7.93,0.64,8.93,-0.009677419354838679,0.01298701298701288,-0.0032467532467532756,-0.006451612903225823,-0.1093604198863053,0.0026041666666667407,-0.19671968687163643,0.013491280026324493,-0.24516800573528574,0.010332950631458004,-0.12357263141778074,-0.010494752623688264,-0.19617473715101774,0.02549873754890264,-0.2105374924741823,-0.07713696443454553,-0.010832504924930125,-0.1982764371960641,-0.004740346676752499,-0.057159402193052225,-0.04361845611094219,-0.012723591409320787,-0.016953981042430864,0.041220738128197223,-0.03093505836874199,-0.17283485446922886,-0.036298599812353255,-0.020930521219640178,-0.010631654346186493,0.09407917351402512,-0.01585789805998236,0.22599492020318132,0.17510073126342968,0.09402927482797227,0.06559824298587774,0.024158178946678707
20180115,154000,155000,151000,155000,315592,7.93,0.64,8.93,0.0,0.0,-0.02580645161290318,0.006493506493506551,-0.2569725336560421,0.0038860103626943143,-0.36288959905036655,0.02074415541652952,-0.43005684767214947,0.01572739187418093,-0.3396653968782707,-0.004549103559004619,-0.39549220364384163,0.03190013869625519,-0.411697341553955,0.00022180536895738802,0.07735876980350291,-0.134637397918555,-0.01250133690225809,-0.05778942597705914,-0.042692859402146024,-0.014330950652095257,-0.2963066237420467,-0.27935264269961585,-0.0754311127900403,-0.20049467844132524,-0.052405947105165995,-0.02808955281745824,-0.015089208888346084,0.2950391644908616,0.20095999097683648,0.206372197735734,0.2104885392485459,0.11075662957777506,0.07197344400360454,0.03016425834189249
