date,open,high,low,close,volume,per,pbr,roe,open_lastclose_ratio,high_close_ratio,low_close_ratio,diffratio,volume_lastvolume_ratio,close_ma5_ratio,volume_ma5_ratio,close_ma10_ratio,volume_ma10_ratio,close_ma20_ratio,volume_ma20_ratio,close_ma60_ratio,volume_ma60_ratio,close_ma120_ratio,volume_ma120_ratio,ind,ind_diff,ind_ma5,ind_ma10,ind_ma20,ind_ma60,ind_ma120,inst,inst_diff,inst_ma5,inst_ma10,inst_ma20,inst_ma60,inst_ma120,foreign,foreign_diff,foreign_ma5,foreign_ma10,foreign_ma20,foreign_ma60,foreign_ma120
20180102,51380,51400,50780,51020,8474250,10.37,1.46,14.81,0.008241758241758212,0.007448059584476585,-0.004704037632301095,0.0011773940345369827,-0.05689197536016555,0.023511474883646244,-0.2357664115087983,0.015040585707464693,-0.26569504540745836,0.005221160476800213,-0.27646422236499746,-0.043201580286426844,-0.22990055674711507,-0.0006072359013535866,-0.243798740304086,0.1539251261173555,0.25427068477051146,-0.0636364670785461,-0.05633085491391321,-0.019335593001746944,0.015339644663707514,0.00537197744362052,-0.13809481665044104,-0.16322433158847977,0.037910983235880255,0.10869581676629055,0.08508760735451733,-0.023288026772222224,-0.0015602035560640215,-0.10631619317343717,-0.1482784766428238,-0.016003262868336532,-0.09687557644529941,-0.11140179492036917,-0.044176488106097894,-0.05620737134611987
20180103,52540,52560,51420,51620,10013500,10.37,1.46,14.81,0.029792238337906785,0.018209996125532646,-0.0038744672607516906,0.011760094080752737,0.18163849308198365,0.027631788501353727,-0.0772098904005315,0.02493844809784762,-0.09371888858720245,0.016261763200378088,-0.13449304724828692,-0.03205845401871377,-0.08723942300454124,0.010479334960262099,-0.10602683080105901,-0.022554551355669847,-0.17647967747302534,-0.0049945109654627035,-0.0640895236904567,-0.025702235447605755,0.013545216139757557,0.004866674415760769,-0.23749438258351227,-0.09939956593307123,-0.04525954373418458,0.07688029037479845,0.06961809158856692,-0.025208504901299715,-0.003509053132189439,0.22848654316672493,0.3348027363401621,0.005437930618552983,-0.055945460767677604,-0.0890891426917067,-0.03982328510673087,-0.05336599548486211
20180104,52120,52180,50640,51080,11695450,10.37,1.46,14.81,0.009686168151879171,0.02153484729835542,-0.008613938919342257,-0.010461061604029487,0.16796824287212253,0.005353487639741861,0.1716011600358629,0.01445821417222759,0.018455142674023373,0.005888028987219629,0.02492410858256555,-0.042124278811594085,0.0680451127819548,-0.0005837102449300913,0.04353261084951088,0.004694133188547683,0.02724868454421753,0.0645035603035869,-0.04867708122293352,-0.028689515932520292,0.011130307162557787,0.005254862888398269,-0.16995925766003017,0.0675351249234821,-0.1404552095163239,0.03959661929401022,0.06266216859106866,-0.02667735969036349,-0.0035287923300198623,0.11390327007511468,-0.11458327309161025,0.027598878090185554,-0.03226643609682135,-0.07966728469314605,-0.0355403299542739,-0.05347942449187481
20180105,51300,52120,51200,52120,9481150,10.37,1.46,14.81,0.004306969459671128,0.0,-0.01765157329240219,0.02036021926389986,-0.1893300386047565,0.014797507788161912,-0.025571533695924797,0.03396286303761298,-0.15601389559609302,0.025499763891075,-0.16968727805183925,-0.02241395479696151,-0.11937240912605296,0.019056805443311786,-0.15488730059094635,-0.11200118129129905,-0.11669531447984673,-0.015256406398844322,-0.04150443458823461,-0.036465084697885654,0.011193707845588161,0.004471085003214902,0.030513176144244106,0.20047243380427426,-0.0979811531623401,0.020492593212176297,0.06353056399434263,-0.023615500517073416,-0.004184307341797164,0.050363088865802146,-0.06354018120931254,0.06567979848071819,-0.021229843370727336,-0.07095284116117899,-0.03857464273923567,-0.05148814364899286
20180108,52400,52520,51500,52020,8383650,10.37,1.46,14.81,0.005372217958557135,0.009611687812379754,-0.009996155324875078,-0.0019186492709132308,-0.11575600006328346,0.008686884355852076,-0.1275755494505495,0.02965044930921179,-0.24226449814873985,0.021522268478517015,-0.2576565663810376,-0.023489806900521937,-0.21490727086244643,0.016545075560187472,-0.25137451488612705,-0.048785433552211745,0.06321574773908731,-0.004944381378655484,-0.04358154349791461,-0.048737723381336896,0.012585459258772377,0.005347924403143378,-0.10699397040668444,-0.13750714655092855,-0.12440585023128473,-0.01830497307520984,0.05366331597542266,-0.022747624679552846,-0.0052810383063387496,0.05403374425220518,0.0036706553864030364,0.06809409063728189,0.015452082324017175,-0.050790275279796,-0.0417661097955934,-0.051637454765808936
20180109,51460,51720,49980,50400,18013600,10.37,1.46,14.81,-0.010765090349865392,0.026190476190476097,-0.008333333333333304,-0.03114186851211076,1.1486584005773142,-0.02037008241331051,0.5640240434748256,-0.004896540830832463,0.5936986724338595,-0.009959337615652042,0.5474414869822053,-0.05259596225422003,0.6761105444293372,-0.01533652437237476,0.5986715602824895,0.16531398498911934,0.21409941854133108,-0.0026666096043027167,-0.03315153834142441,-0.03711770986062586,0.015798312668233817,0.007076229029128051,0.02049007416618555,0.12748404457287,-0.09268887206795941,-0.027388944416039618,0.04201747193937104,-0.021181803094823218,-0.004982643914319158,-0.236834946928987,-0.2908686911811922,0.04199033988617194,0.012993538508917801,-0.052102317955915675,-0.04650393581984761,-0.05338117474981296
20180110,50500,50520,48640,48840,18566800,10.37,1.46,14.81,0.001984126984126977,0.03439803439803435,-0.004095004095004073,-0.030952380952380953,0.030710130123906332,-0.04032067908512138,0.40358463365570185,-0.03405719710454491,0.5421276058516262,-0.037616504758714475,0.5466262825174453,-0.08043380027112512,0.7117493230264433,-0.045652612861413866,0.6367748039575873,0.3227292802206088,0.15741529523148948,0.06639015671095302,0.030697822872745147,-0.012532734054228546,0.02154381879123098,0.010128932498189726,-0.09026595859275696,-0.11075603275894251,-0.06324318726980835,-0.05425136550199651,0.036710361539902495,-0.02284110963682422,-0.0039039892643862577,-0.2884045716009221,-0.0515696246719351,-0.06138788306735747,-0.02797497622440214,-0.07317064293601669,-0.05039677719341742,-0.057275755293458235
20180111,48200,49260,48020,48240,25123800,10.37,1.46,14.81,-0.013104013104013101,0.021144278606965106,-0.004560530679933672,-0.012285012285012331,0.3531572484219143,-0.041411652491852746,0.578742977792859,-0.045999288059170196,0.9403427137133755,-0.04611247330538637,0.9544587417391002,-0.09010889520408427,1.262879608679515,-0.05702054459800221,1.200122242149138,0.18827764908174718,-0.13445163113886163,0.10310685988959292,0.0838052100965899,-0.004392564504022008,0.02419525374849998,0.011723093537296931,-0.0527925711874796,0.037473387405277364,-0.039809849975298225,-0.0901325297458111,0.025520550538076336,-0.022639608743563282,-0.0036532920573342912,-0.17106289653635198,0.1173416750645701,-0.11838111638965079,-0.045391119149732526,-0.06799014758980625,-0.052367831200884764,-0.058945107968061274
20180112,48240,48480,46760,48200,27270450,10.37,1.46,14.81,0.0,0.0058091286307053736,-0.029875518672199175,-0.0008291873963516272,0.08544288682444545,-0.027048849414614495,0.400520037839609,-0.044598612487611544,0.8677354201581966,-0.043214165194433996,0.9790052560336622,-0.08897317322110365,1.3962877923146073,-0.057452383745942304,1.3553943860140079,0.22226072543724068,0.0339830763554935,0.16995924123530087,0.07735141741822826,0.012074120634646263,0.0291485229203879,0.01349703062197289,0.06983566461132838,0.12262823579880798,-0.031945352281881376,-0.06496325272211077,0.03160330586806033,-0.018671455178790108,-0.0028535630846305503,-0.329902880223832,-0.15883998368748004,-0.19443431020757762,-0.06437725586342961,-0.0895271909626672,-0.06053877423782985,-0.06101516079624041
20180115,48800,48980,47920,48540,10096000,10.37,1.46,14.81,0.012448132780082943,0.0090646889163577,-0.012772970745776657,0.007053941908713668,-0.6297824201654172,-0.006223896486774239,-0.49046463306741195,-0.03322179732313579,-0.31375117974505606,-0.033799116206855384,-0.26403225544845577,-0.08074565528908972,-0.11283296864767578,-0.050478770747547475,-0.1286939190024512,-0.07827852614896989,-0.3005392515862106,0.16406062271594923,0.07955812066864687,0.003361011359587896,0.028114632245840685,0.012940055359362764,-0.027738708399366086,-0.09757437301069447,-0.016094299880417703,-0.07025007505585126,0.019606199012462,-0.017166141768062075,-0.003040713239359544,0.051079635499207604,0.38098251572303965,-0.19502513195817714,-0.06346552066044753,-0.06920209295911421,-0.06042519310780551,-0.05996826411486391
