1996-07-01,"27,053","27,053","26,829","26,978","8,896"
1996-07-02,"26,229","27,353","26,229","26,754","9,219"
1996-07-03,"26,754","26,754","26,529","26,754","7,775"
1996-07-04,"26,754","27,353","26,754","27,353","4,380"
1996-07-05,"27,728","27,728","27,503","27,653","5,551"
1996-07-06,"27,728","28,028","27,728","27,878","1,136"
1996-07-08,"27,878","27,878","26,754","26,754","5,441"
1996-07-09,"26,754","27,353","26,754","27,353","6,044"
1996-07-10,"26,978","27,353","26,978","27,053","6,517"
1996-07-11,"26,978","27,053","26,604","26,978","10,057"
1996-07-12,"26,978","27,353","26,229","26,978","10,277"
1996-07-13,"26,978","26,978","25,854","26,154","8,190"
1996-07-15,"25,480","25,480","25,030","25,030","15,036"
1996-07-16,"24,356","25,480","24,281","25,480","10,850"
1996-07-18,"25,480","26,079","24,730","25,854","5,496"
1996-07-19,"25,854","26,229","25,555","25,854","12,089"
1996-07-20,"25,854","25,854","25,854","25,854","1,026"
1996-07-22,"25,854","25,854","25,480","25,704","7,771"
1996-07-23,"25,555","25,854","25,555","25,704","5,679"
1996-07-24,"25,704","26,229","25,704","26,229","5,700"
1996-07-25,"25,854","26,004","25,779","26,004","8,309"
1996-07-26,"26,229","26,229","25,480","25,480","5,699"
1996-07-27,"25,480","25,480","25,105","25,480","1,942"
1996-07-29,"25,629","25,629","25,255","25,480","2,276"
1996-07-30,"25,480","25,854","25,480","25,629","6,338"
1996-07-31,"25,629","25,854","25,180","25,480","3,251"
1996-08-01,"25,480","25,480","25,105","25,480","2,756"
1996-08-02,"25,480","26,604","25,480","25,629","2,267"
1996-08-03,"25,480","25,480","24,880","25,480","1,533"
1996-08-05,"25,480","25,480","24,805","24,805","6,718"
1996-08-06,"24,805","25,480","24,430","25,105","6,431"
1996-08-07,"25,105","25,480","25,105","25,480","6,194"
1996-08-08,"25,480","25,629","25,255","25,255","5,605"
1996-08-09,"25,105","25,180","24,730","24,955","5,825"
1996-08-10,"24,730","25,255","24,730","25,255","3,458"
1996-08-12,"25,255","25,854","25,255","25,330","7,411"
1996-08-13,"25,105","25,480","25,105","25,255","6,912"
1996-08-14,"25,480","25,704","25,105","25,105","7,305"
1996-08-16,"25,105","25,255","24,730","25,105","5,809"
1996-08-17,"25,105","25,180","24,730","24,955","4,288"
1996-08-19,"25,854","26,004","25,779","26,004","8,309"
1996-08-20,"24,356","24,730","24,356","24,430","10,704"
1996-08-21,"24,430","24,730","24,430","24,505","5,388"
1996-08-22,"24,505","24,730","24,356","24,580","5,529"
1996-08-23,"24,580","24,730","23,456","23,906","16,842"
1996-08-24,"24,580","24,730","23,456","23,906","16,842"
1996-08-26,"25,030","25,030","23,231","23,606","10,978"
1996-08-27,"23,606","23,981","23,531","23,981","4,024"
1996-08-28,"24,206","24,206","23,981","23,981","8,011"
