2002-10-29,"7,313","7,313","7,313","7,313","123,640"
2002-10-30,"8,185","8,185","8,094","8,185","5,136,209"
2002-10-31,"8,310","8,509","7,587","7,778","7,947,533"
2002-11-01,"7,978","8,227","7,014","7,296","4,517,370"
2002-11-04,"7,230","7,280","6,756","6,931","4,164,651"
2002-11-05,"6,897","7,263","6,897","6,922","3,774,729"
2002-11-06,"7,030","7,080","6,615","6,773","3,070,391"
2002-11-07,"6,731","7,105","6,714","6,781","2,872,105"
2002-11-08,"6,623","6,714","6,523","6,648","1,657,503"
2002-11-11,"6,631","7,039","6,631","6,814","2,651,425"
2002-11-12,"6,698","6,731","6,399","6,449","1,764,482"
2002-11-13,"6,449","6,606","6,100","6,116","2,598,904"
2002-11-14,"6,316","6,382","5,900","6,083","2,106,251"
2002-11-15,"6,232","6,390","6,033","6,390","2,593,459"
2002-11-18,"6,365","6,473","6,291","6,299","1,600,986"
2002-11-19,"6,382","6,565","6,365","6,415","2,244,789"
2002-11-20,"6,415","6,673","6,407","6,673","2,647,184"
2002-11-21,"6,764","6,798","6,532","6,565","1,627,755"
2002-11-22,"6,714","7,030","6,615","6,706","4,281,552"
2002-11-25,"6,798","6,906","6,615","6,764","1,942,701"
2002-11-26,"6,847","6,897","6,631","6,648","2,031,341"
2002-11-27,"6,565","6,665","6,116","6,266","4,855,300"
2002-11-28,"6,399","6,723","6,266","6,548","4,696,389"
2002-11-29,"6,631","7,329","6,532","7,329","8,902,593"
2002-12-02,"7,496","8,111","7,230","7,529","8,938,640"
2002-12-03,"7,645","7,762","7,545","7,662","3,083,170"
2002-12-04,"7,479","7,978","7,429","7,762","3,458,074"
2002-12-05,"7,928","8,676","7,695","8,476","6,831,823"
2002-12-06,"8,410","9,075","8,393","8,609","6,215,379"
2002-12-09,"8,775","8,825","8,360","8,426","2,158,453"
2002-12-10,"8,260","8,775","8,227","8,659","2,872,123"
2002-12-11,"8,759","9,390","8,692","8,908","4,836,245"
2002-12-12,"9,124","9,773","9,091","9,590","5,968,922"
2002-12-13,"9,656","10,088","9,507","9,590","3,992,755"
2002-12-16,"9,473","9,739","9,174","9,390","2,086,161"
2002-12-17,"9,673","9,689","9,224","9,340","2,251,913"
2002-12-18,"9,241","9,573","9,207","9,307","2,053,543"
2002-12-20,"9,207","9,390","8,908","8,958","1,715,697"
2002-12-23,"8,908","9,108","8,302","8,642","2,456,726"
2002-12-24,"8,642","9,041","8,626","8,892","3,344,705"
2002-12-26,"8,875","8,908","8,310","8,310","2,093,255"
2002-12-27,"8,111","8,476","7,894","8,177","1,978,369"
2002-12-30,"8,144","8,177","7,246","7,396","2,760,246"
2003-01-02,"7,645","8,277","7,595","8,277","3,198,664"
2003-01-03,"8,659","9,257","8,659","9,257","5,282,382"
2003-01-06,"9,340","9,590","8,892","9,374","5,380,330"
2003-01-07,"9,606","9,623","8,892","8,975","4,034,771"
2003-01-08,"9,141","9,773","9,075","9,457","6,506,407"
2003-01-09,"9,241","9,839","9,224","9,640","3,781,871"
2003-01-10,"9,906","9,922","8,493","9,191","4,521,871"
2003-01-13,"9,191","9,490","9,091","9,424","2,211,432"
2003-01-14,"9,424","9,490","9,241","9,241","1,916,630"
2003-01-15,"9,257","9,390","9,008","9,241","2,220,728"
2003-01-16,"9,108","9,124","8,892","8,991","2,063,026"
2003-01-17,"8,809","9,108","8,642","8,742","2,026,726"
2003-01-20,"8,476","8,825","8,476","8,593","1,203,790"
2003-01-21,"8,526","8,742","8,526","8,709","1,164,139"
2003-01-22,"8,526","8,742","8,526","8,626","1,124,139"
2003-01-23,"8,726","9,357","8,692","9,324","2,866,293"
2003-01-24,"9,207","9,324","8,642","8,925","1,686,209"
2003-01-27,"8,609","8,676","8,260","8,559","1,257,448"
2003-01-28,"8,509","8,642","8,476","8,543","806,191"
2003-01-29,"8,593","8,692","8,111","8,144","951,648"
2003-01-30,"8,169","8,676","8,169","8,543","1,034,049"
2003-02-03,"8,476","8,809","8,376","8,742","1,082,713"
2003-02-04,"8,875","8,892","8,709","8,726","834,506"
2003-02-05,"8,642","8,759","8,576","8,726","410,457"
2003-02-06,"8,759","8,792","8,476","8,493","497,725"
2003-02-07,"8,493","8,543","8,277","8,327","629,651"
2003-02-10,"8,277","8,509","8,210","8,393","621,215"
2003-02-11,"8,509","8,742","8,327","8,493","1,231,666"
2003-02-12,"8,559","8,825","8,526","8,759","1,116,389"
2003-02-13,"8,825","8,858","8,526","8,609","571,028"
2003-02-14,"8,559","8,692","8,443","8,642","473,898"
2003-02-17,"9,058","9,091","8,908","9,091","1,003,038"
2003-02-18,"9,058","9,158","8,925","8,975","703,140"
2003-02-19,"9,174","9,224","8,958","8,958","1,308,074"
2003-02-20,"8,958","9,058","8,742","8,958","722,701"
2003-02-21,"9,025","9,058","8,925","8,925","454,542"
2003-02-24,"8,925","9,340","8,925","9,340","831,167"
2003-02-25,"9,224","9,224","8,925","8,925","543,916"
2003-02-26,"9,058","9,274","8,958","9,241","895,691"
2003-02-27,"9,075","9,573","9,025","9,390","995,499"
2003-02-28,"9,590","9,590","9,124","9,291","692,172"
2003-03-03,"9,257","9,357","9,141","9,340","457,057"
2003-03-04,"9,174","9,241","9,008","9,008","471,119"
2003-03-05,"8,792","8,892","8,593","8,676","730,914"
2003-03-06,"8,626","8,809","8,410","8,642","501,203"
2003-03-07,"8,393","8,726","8,277","8,393","642,930"
2003-03-10,"8,194","8,426","8,160","8,277","593,886"
2003-03-11,"7,978","8,277","7,978","8,094","374,729"
2003-03-12,"8,127","8,726","8,111","8,726","1,095,625"
2003-03-13,"8,726","8,742","8,410","8,559","667,454"
2003-03-14,"8,975","9,058","8,842","8,942","1,155,030"
2003-03-17,"8,875","8,875","8,393","8,559","503,610"
2003-03-18,"9,274","9,573","9,141","9,573","1,921,474"
2003-03-19,"9,324","10,138","9,324","9,640","1,593,676"
2003-03-20,"9,889","10,022","9,640","9,939","1,400,156"
2003-03-21,"9,989","10,188","9,889","9,889","1,501,714"
2003-03-24,"9,972","10,022","9,606","9,606","848,610"
2003-03-25,"9,191","9,656","9,191","9,424","570,673"
2003-03-26,"9,590","10,221","9,590","9,839","1,254,410"
2003-03-27,"9,872","10,786","9,839","10,637","2,727,346"
2003-03-28,"10,953","11,169","10,737","10,969","3,284,302"
2003-03-31,"10,936","10,936","10,255","10,637","995,415"
2003-04-01,"10,554","10,919","10,471","10,836","933,916"
2003-04-02,"10,969","11,385","10,670","11,385","2,355,397"
2003-04-03,"11,484","11,551","11,302","11,302","1,863,429"
2003-04-04,"11,169","11,850","11,069","11,767","1,734,085"
2003-04-07,"11,966","12,182","11,518","11,601","1,677,611"
2003-04-08,"11,651","12,116","11,601","11,784","1,595,595"
2003-04-09,"11,966","12,482","11,717","12,249","2,413,471"
2003-04-10,"12,382","12,382","11,484","11,883","1,877,773"
2003-04-11,"11,800","12,116","11,634","11,634","1,344,711"
2003-04-14,"11,767","13,013","11,767","12,581","2,073,736"
2003-04-15,"13,146","13,213","12,581","12,914","1,854,759"
2003-04-16,"13,728","14,459","13,728","14,459","1,772,238"
2003-04-17,"15,124","15,905","14,975","15,506","3,660,758"
2003-04-18,"15,872","15,905","15,041","15,623","2,282,725"
2003-04-21,"15,606","16,204","15,207","16,171","1,834,079"
2003-04-22,"15,872","16,620","15,872","16,022","1,977,635"
2003-04-23,"16,288","16,952","15,706","15,872","2,463,712"
2003-04-24,"15,739","15,939","14,177","14,642","2,543,935"
2003-04-25,"14,376","15,224","13,529","14,659","2,950,511"
2003-04-28,"14,476","15,905","14,476","15,623","3,411,191"
2003-04-29,"15,922","17,451","15,922","17,451","3,095,487"
