1996-12-26,"182,299","182,299","182,299","182,299",0
1996-12-27,"182,299","182,299","182,299","182,299",0
1997-01-03,"182,292","183,203","182,292","182,292","15,983"
1997-01-04,"182,292","182,292","182,292","182,292","30,477"
1997-01-06,"182,292","182,292","182,292","182,292","47,856"
1997-01-07,"182,292","182,292","182,292","182,292","31,108"
1997-01-08,"182,292","182,292","182,292","182,292","22,636"
1997-01-09,"182,292","183,203","182,292","182,292","22,343"
1997-01-10,"182,292","183,203","182,292","182,292","235,273"
1997-01-11,"183,203","183,203","182,292","182,292","7,637"
1997-01-13,"182,292","183,203","182,292","182,292","10,357"
1997-01-14,"183,203","191,407","182,292","190,495","43,876"
1997-01-15,"190,495","195,964","186,849","190,495","29,834"
1997-01-16,"190,495","198,698","183,203","190,495","211,180"
1997-01-17,"191,407","194,141","186,849","187,761","23,948"
1997-01-18,"191,407","193,230","189,584","191,407","17,227"
1997-01-20,"192,318","205,990","192,318","205,990","35,556"
1997-01-21,"214,193","222,396","207,813","212,370","176,243"
1997-01-22,"209,636","217,839","205,990","207,813","36,208"
1997-01-23,"207,813","211,459","198,698","204,167","34,919"
1997-01-24,"200,521","207,813","196,875","204,167","18,501"
1997-01-25,"206,901","217,839","206,901","213,282","15,786"
1997-01-27,"216,016","216,927","205,079","208,724","95,017"
1997-01-28,"206,901","225,131","205,079","224,219","47,061"
1997-01-29,"221,485","230,599","220,573","224,219","34,157"
1997-01-30,"224,219","226,954","218,750","223,308","19,229"
1997-01-31,"223,308","226,042","221,485","222,396","26,935"
1997-02-01,"222,396","222,396","217,839","218,750","5,923"
1997-02-03,"218,750","223,308","216,927","218,750","8,638"
1997-02-04,"219,662","232,422","218,750","226,954","20,639"
1997-02-05,"228,776","230,599","223,308","225,131","18,835"
1997-02-06,"225,131","225,131","219,662","223,308","5,336"
1997-02-10,"223,308","229,688","223,308","229,688","15,997"
1997-02-11,"226,042","227,865","224,219","227,865","7,778"
1997-02-12,"223,308","236,980","223,308","236,980","28,084"
1997-02-13,"236,980","255,209","228,776","255,209","24,131"
1997-02-14,"258,855","275,261","257,032","275,261","43,662"
1997-02-15,"282,553","297,136","280,730","297,136","9,147"
1997-02-17,"297,136","316,277","287,110","297,136","37,291"
1997-02-18,"297,136","298,959","273,438","273,438","24,306"
1997-02-19,"277,995","295,313","270,704","295,313","18,802"
1997-02-20,"299,870","302,605","284,376","295,313","19,988"
1997-02-21,"291,667","295,313","273,438","273,438","26,566"
1997-02-22,"270,704","281,641","260,678","278,907","11,838"
1997-02-24,"280,730","294,402","278,907","288,021","5,702"
1997-02-25,"282,553","310,808","282,553","310,808","23,346"
1997-02-26,"300,782","335,417","300,782","330,860","26,083"
1997-02-27,"328,126","338,152","319,922","337,240","22,198"
1997-02-28,"339,975","344,532","328,126","328,126","164,168"
1997-03-03,"331,771","339,063","329,037","329,949","5,872"
1997-03-04,"329,949","331,771","311,719","318,100","7,189"
1997-03-05,"319,011","319,922","298,047","300,782","13,887"
1997-03-06,"300,782","309,896","298,959","302,605","9,933"
1997-03-07,"305,339","311,719","300,782","302,605","7,212"
1997-03-08,"303,516","307,162","296,225","296,225","2,355"
1997-03-10,"288,021","298,959","288,021","294,402","20,536"
1997-03-11,"294,402","294,402","288,021","291,667","3,235"
1997-03-12,"291,667","309,896","291,667","309,896","11,308"
1997-03-13,"307,162","308,985","291,667","294,402","37,827"
1997-03-14,"298,047","298,959","284,376","288,021","29,323"
1997-03-15,"287,110","293,490","286,198","291,667","4,904"
1997-03-17,"289,844","305,339","289,844","304,428","64,360"
1997-03-18,"304,428","308,985","291,667","300,782","10,253"
1997-03-19,"300,782","300,782","291,667","296,225","3,526"
1997-03-20,"296,225","303,516","291,667","296,225","6,014"
1997-03-21,"292,579","302,605","292,579","301,693","7,742"
1997-03-22,"301,693","305,339","298,047","298,047","1,649"
1997-03-24,"306,251","314,454","300,782","309,896","8,149"
1997-03-25,"314,454","334,506","313,542","334,506","20,333"
1997-03-26,"346,355","360,938","334,506","353,646","26,348"
1997-03-27,"347,266","357,292","341,798","344,532","15,764"
1997-03-28,"349,089","370,964","347,266","353,646","33,692"
1997-03-29,"352,735","360,027","346,355","355,469","13,437"
1997-03-31,"360,027","369,141","350,001","369,141","20,132"
1997-04-01,"355,469","364,584","351,824","355,469","8,603"
1997-04-02,"355,469","360,938","341,798","355,469","15,943"
1997-04-03,"360,027","362,761","348,178","350,912","8,690"
1997-04-04,"350,912","356,381","350,912","352,735","15,558"
1997-04-07,"352,735","371,876","350,912","363,673","17,145"
1997-04-08,"369,141","379,167","364,584","369,141","32,423"
1997-04-09,"364,584","398,308","364,584","381,902","61,298"
1997-04-10,"380,990","381,902","367,318","367,318","14,683"
1997-04-11,"364,584","371,876","360,938","368,230","10,045"
1997-04-12,"370,964","376,433","360,938","360,938","4,490"
1997-04-14,"360,938","378,256","360,938","373,699","10,667"
1997-04-15,"375,522","378,256","364,584","364,584","7,991"
1997-04-16,"360,027","364,584","350,001","350,001","10,388"
1997-04-17,"350,001","350,001","328,126","331,771","31,627"
1997-04-18,"338,152","343,620","325,391","331,771","15,725"
1997-04-19,"339,063","340,886","332,683","339,975","4,769"
1997-04-21,"341,798","348,178","338,152","338,152","8,274"
1997-04-22,"328,126","337,240","328,126","329,949","4,798"
1997-04-23,"323,568","337,240","320,834","326,303","4,387"
1997-04-24,"328,126","330,860","324,480","326,303","6,987"
1997-04-25,"328,126","329,949","321,745","323,568","11,788"
1997-04-26,"328,126","332,683","324,480","328,126","3,623"
1997-04-28,"330,860","335,417","314,454","315,365","9,308"
1997-04-29,"323,568","328,126","317,188","327,214","8,253"
1997-04-30,"327,214","327,214","318,100","324,480","6,448"
1997-05-02,"309,896","321,745","308,985","313,542","3,752"
1997-05-03,"319,011","320,834","314,454","319,922","2,350"
1997-05-06,"319,922","332,683","316,277","328,126","7,564"
1997-05-07,"328,126","329,949","322,657","326,303","33,591"
1997-05-08,"328,126","336,329","328,126","332,683","20,730"
1997-05-09,"332,683","346,355","328,126","338,152","57,925"
1997-05-10,"339,975","344,532","334,506","339,975","21,227"
1997-05-12,"328,126","357,292","328,126","355,469","49,160"
1997-05-13,"356,381","362,761","347,266","360,027","15,720"
1997-05-15,"360,027","388,282","360,027","385,548","23,549"
1997-05-16,"385,548","385,548","374,610","382,813","19,969"
1997-05-17,"382,813","382,813","375,522","376,433","4,871"
1997-05-19,"376,433","396,485","373,699","391,928","63,339"
1997-05-20,"382,813","398,308","382,813","392,839","9,218"
1997-05-21,"382,813","392,839","382,813","384,636","8,853"
1997-05-22,"378,256","382,813","365,495","365,495","5,876"
1997-05-23,"369,141","373,699","360,938","367,318","3,021"
1997-05-24,"357,292","366,407","357,292","366,407","1,652"
1997-05-26,"364,584","374,610","357,292","357,292","3,914"
1997-05-27,"362,761","372,787","357,292","364,584","2,848"
1997-05-28,"364,584","391,928","364,584","391,016","36,981"
