1998-12-23,"28,750","28,750","28,750","28,750","1,960"
1998-12-24,"33,050","33,050","33,050","33,050","4,090"
1998-12-28,"38,000","38,000","38,000","38,000","250,410"
1999-01-04,"43,700","43,700","42,000","43,700","15,661,950"
1999-01-05,"43,500","44,450","42,500","43,600","3,637,630"
1999-01-06,"43,600","44,100","42,500","42,500","2,022,400"
1999-01-07,"41,600","45,000","41,600","45,000","3,067,480"
1999-01-08,"44,000","44,500","43,400","43,900","1,679,230"
1999-01-11,"43,700","43,700","42,650","42,700","756,770"
1999-01-12,"42,900","43,000","40,800","42,500","742,810"
1999-01-13,"41,500","41,600","40,600","40,600","385,980"
1999-01-14,"40,000","40,200","39,500","39,800","585,070"
1999-01-15,"39,600","41,450","38,900","40,300","540,690"
1999-01-18,"40,300","41,000","39,600","39,600","382,130"
1999-01-19,"39,000","39,800","38,350","38,700","380,360"
1999-01-20,"39,000","39,650","38,600","38,700","473,100"
1999-01-21,"39,100","40,700","38,900","39,400","787,970"
1999-01-22,"39,000","39,400","38,100","38,200","387,920"
1999-01-25,"38,100","38,200","36,900","37,000","396,310"
1999-01-26,"37,300","38,200","36,000","36,000","331,550"
1999-01-27,"36,200","37,700","36,000","37,700","337,720"
1999-01-28,"37,700","39,400","37,700","38,900","403,900"
1999-01-29,"38,800","39,200","38,300","38,850","284,270"
1999-02-01,"39,000","41,500","39,000","40,000","534,900"
1999-02-02,"40,000","40,000","39,000","39,450","244,160"
1999-02-03,"39,200","39,200","38,500","38,900","219,700"
1999-02-04,"37,950","38,750","37,950","38,700","132,180"
1999-02-05,"38,700","39,400","38,200","38,750","128,550"
1999-02-08,"39,400","39,500","38,800","38,950","208,020"
1999-02-09,"38,750","38,750","37,900","38,700","246,540"
1999-02-10,"38,300","38,500","37,300","38,100","230,030"
1999-02-11,"38,450","38,600","37,700","38,100","188,360"
1999-02-12,"38,100","38,600","38,100","38,550","188,530"
1999-02-18,"38,650","38,650","37,600","37,600","93,850"
1999-02-19,"37,100","37,100","36,300","36,700","289,070"
1999-02-22,"36,000","36,050","31,200","35,100","324,480"
1999-02-23,"35,200","35,500","33,300","34,200","313,920"
1999-02-24,"34,050","34,600","33,550","33,550","184,910"
1999-02-25,"33,700","34,450","33,050","34,000","208,620"
1999-02-26,"34,000","36,000","34,000","36,000","295,650"
1999-03-02,"36,800","37,450","35,600","36,800","320,790"
1999-03-03,"36,800","37,300","36,100","36,600","177,330"
1999-03-04,"36,800","38,500","36,300","37,700","218,200"
1999-03-05,"37,500","38,700","37,100","38,700","392,880"
1999-03-08,"39,500","40,500","39,200","40,500","771,980"
1999-03-09,"40,500","40,700","39,400","40,000","426,390"
1999-03-10,"39,800","40,000","38,900","39,900","279,320"
1999-03-11,"41,000","42,000","40,000","42,000","1,286,250"
1999-03-12,"41,100","41,900","40,500","41,000","544,820"
1999-03-15,"41,000","41,500","39,500","39,600","404,450"
1999-03-16,"39,600","40,000","39,250","40,000","348,530"
1999-03-17,"40,000","40,800","39,150","39,200","269,500"
1999-03-18,"38,900","40,200","38,900","39,000","357,280"
1999-03-19,"38,700","40,500","38,700","40,400","395,080"
1999-03-22,"39,600","41,200","39,300","40,500","486,770"
1999-03-23,"40,000","40,500","39,500","40,500","215,760"
1999-03-24,"39,100","40,150","39,100","40,100","174,090"
1999-03-25,"39,600","40,900","39,600","40,500","344,820"
1999-03-26,"39,900","40,900","39,900","40,200","311,170"
1999-03-29,"39,600","40,150","39,200","40,000","272,960"
1999-03-30,"40,200","40,900","40,050","40,500","320,570"
1999-03-31,"40,550","42,550","40,150","41,600","975,620"
1999-04-01,"41,500","44,500","41,100","44,000","1,302,570"
1999-04-02,"44,400","45,300","43,700","44,000","1,165,700"
1999-04-06,"44,100","44,700","43,500","44,000","543,540"
1999-04-07,"43,900","45,300","43,400","44,000","1,046,170"
1999-04-08,"43,500","44,500","43,100","44,000","683,500"
1999-04-09,"44,000","44,400","42,500","42,800","395,600"
1999-04-12,"43,000","43,400","41,600","41,800","545,130"
1999-04-13,"41,750","42,800","41,500","42,000","322,890"
1999-04-14,"42,000","42,900","41,500","42,500","387,000"
1999-04-15,"42,500","45,000","42,500","45,000","851,770"
1999-04-16,"44,800","48,700","44,100","46,800","2,232,250"
1999-04-19,"49,000","51,000","47,200","50,900","1,972,150"
1999-04-20,"51,500","52,500","49,100","50,000","1,264,090"
1999-04-21,"49,000","49,900","48,100","48,300","622,190"
1999-04-22,"48,300","48,800","46,300","48,300","618,010"
1999-04-23,"48,250","50,700","48,000","49,800","793,630"
1999-04-26,"49,800","53,500","49,200","53,500","1,342,560"
1999-04-27,"53,600","58,000","53,500","58,000","1,726,730"
