2002-07-16,"6,020","6,920","6,000","6,920","562,319"
2002-07-18,"7,950","7,950","7,950","7,950","62,853"
2002-07-19,"9,140","9,140","8,830","9,140","2,406,392"
2002-07-22,"9,700","10,500","9,500","10,500","2,124,721"
2002-07-23,"12,050","12,050","11,650","12,050","1,605,507"
2002-07-24,"13,150","13,800","10,550","10,950","6,552,258"
2002-07-25,"12,000","12,200","9,950","10,350","2,128,356"
2002-07-26,"10,500","11,900","9,620","11,900","2,692,150"
2002-07-29,"12,300","12,700","10,150","10,150","2,427,774"
2002-07-30,"9,900","10,550","9,730","9,800","1,349,033"
2002-07-31,"9,800","11,050","9,710","9,810","1,723,353"
2002-08-01,"9,820","10,500","9,820","10,150","1,203,539"
2002-08-02,"9,950","10,500","9,870","10,100","912,996"
2002-08-05,"9,900","10,650","9,750","9,760","1,237,247"
2002-08-06,"9,760","9,870","9,510","9,800","567,936"
2002-08-07,"10,000","10,900","9,850","10,500","1,513,247"
2002-08-08,"10,400","10,600","10,100","10,200","385,210"
2002-08-09,"10,400","10,600","9,950","9,950","445,870"
2002-08-12,"9,850","10,000","9,780","9,860","273,800"
2002-08-13,"10,000","10,300","9,800","9,920","365,170"
2002-08-14,"9,800","10,300","9,520","9,660","713,605"
2002-08-16,"9,850","11,100","9,830","11,100","1,960,436"
2002-08-19,"11,700","11,700","10,500","10,850","1,307,005"
2002-08-20,"10,650","11,100","10,500","10,600","914,545"
2002-08-21,"10,700","10,950","10,150","10,300","1,089,250"
2002-08-22,"10,350","10,650","10,100","10,500","722,560"
2002-08-23,"10,600","11,850","10,500","10,550","2,722,749"
2002-08-26,"10,400","10,650","10,150","10,150","524,401"
2002-08-27,"9,920","10,050","9,750","9,900","767,770"
2002-08-28,"9,710","10,450","9,710","10,000","946,182"
2002-08-29,"10,300","10,300","10,000","10,050","578,000"
2002-08-30,"10,050","10,500","10,000","10,050","667,080"
2002-09-02,"10,100","10,600","10,000","10,500","942,215"
2002-09-03,"10,600","11,050","10,400","10,900","1,497,140"
2002-09-04,"10,700","11,250","10,700","11,000","1,038,335"
2002-09-05,"11,300","12,100","11,300","11,300","1,631,314"
2002-09-06,"11,750","12,950","11,600","12,950","2,768,167"
2002-09-09,"13,900","14,850","13,550","14,850","4,037,414"
2002-09-10,"15,250","15,550","12,950","13,500","3,558,780"
2002-09-11,"13,700","14,200","13,100","14,000","1,641,868"
2002-09-12,"13,700","14,000","13,200","13,200","1,032,297"
2002-09-13,"12,700","13,850","12,700","13,000","1,141,585"
2002-09-16,"13,250","13,600","12,650","13,600","1,416,613"
2002-09-17,"14,000","15,600","13,950","15,600","3,210,389"
2002-09-18,"15,600","15,700","13,300","13,300","3,739,790"
2002-09-19,"13,150","13,200","12,100","12,800","2,068,555"
2002-09-23,"12,700","13,400","12,300","12,350","1,568,926"
2002-09-24,"12,050","12,800","11,700","12,050","1,735,995"
2002-09-25,"11,900","12,350","10,250","11,300","2,120,554"
2002-09-26,"11,850","12,050","11,350","11,450","1,218,391"
2002-09-27,"11,700","12,350","11,650","12,100","1,843,351"
2002-09-30,"11,800","11,950","11,150","11,200","738,857"
2002-10-01,"10,800","11,550","10,800","11,450","773,885"
2002-10-02,"11,900","12,350","11,350","11,350","1,273,840"
2002-10-04,"11,500","13,050","11,450","13,050","2,569,030"
2002-10-07,"13,550","13,700","12,250","12,750","1,718,270"
2002-10-08,"13,050","14,400","12,800","13,600","2,786,178"
2002-10-09,"13,650","13,800","12,500","12,500","992,005"
2002-10-10,"12,200","13,350","12,200","12,800","1,981,678"
2002-10-11,"13,100","13,500","11,700","12,250","1,116,181"
2002-10-14,"12,900","13,050","12,600","12,750","773,951"
2002-10-15,"13,100","14,150","13,100","13,700","1,791,066"
2002-10-16,"13,950","14,150","13,100","13,400","986,424"
2002-10-17,"13,650","14,100","13,350","14,100","1,011,321"
2002-10-18,"14,350","14,800","14,100","14,100","1,162,429"
2002-10-21,"14,000","14,150","13,000","13,000","831,319"
2002-10-22,"13,300","13,600","12,850","13,500","812,486"
2002-10-23,"13,700","14,150","13,600","13,600","1,197,818"
2002-10-24,"13,900","15,000","13,850","14,900","1,879,789"
2002-10-25,"14,750","16,200","14,500","15,100","2,567,908"
2002-10-28,"15,550","15,550","14,750","15,100","1,524,678"
2002-10-29,"14,900","15,100","14,100","14,150","941,477"
