2001-04-25,"14,291","14,291","12,172","12,813","3,140,158"
2001-04-26,"12,419","12,764","12,123","12,221","1,215,340"
2001-04-27,"11,975","12,616","11,827","12,517","866,822"
2001-04-30,"12,271","12,665","12,271","12,616","814,965"
2001-05-02,"12,714","13,059","12,468","12,813","864,021"
2001-05-03,"12,911","14,735","12,764","14,735","3,577,029"
2001-05-04,"14,735","14,883","14,045","14,685","1,333,969"
2001-05-07,"14,981","14,981","14,340","14,636","992,065"
2001-05-08,"14,291","15,326","14,242","14,538","577,901"
2001-05-09,"14,193","14,587","14,193","14,390","389,772"
2001-05-10,"14,390","14,833","14,143","14,439","495,241"
2001-05-11,"14,538","14,932","14,488","14,685","596,377"
2001-05-14,"14,784","14,883","14,488","14,636","246,316"
2001-05-15,"14,883","14,883","14,390","14,636","261,221"
2001-05-16,"14,538","14,636","13,946","14,291","622,595"
2001-05-17,"14,636","15,474","14,390","15,425","1,720,261"
2001-05-18,"16,065","17,692","15,917","17,297","2,428,469"
2001-05-21,"18,234","18,234","17,248","17,987","1,301,877"
2001-05-22,"17,987","18,135","17,396","17,544","760,978"
2001-05-23,"17,938","18,677","17,642","18,135","728,612"
2001-05-24,"17,741","18,431","17,544","18,332","316,385"
2001-05-25,"18,628","19,121","18,332","18,776","482,467"
2001-05-28,"18,726","18,874","18,381","18,726","323,386"
2001-05-29,"18,332","18,628","18,086","18,628","407,660"
2001-05-30,"18,332","19,219","18,234","19,071","471,540"
2001-05-31,"18,234","18,677","18,184","18,431","419,937"
2001-06-01,"18,529","18,628","17,445","17,445","386,911"
2001-06-04,"16,952","17,642","16,755","17,149","389,174"
2001-06-05,"17,347","17,593","17,149","17,149","610,927"
2001-06-07,"17,149","17,445","16,607","16,657","440,959"
2001-06-08,"16,755","17,987","16,657","17,987","464,468"
2001-06-11,"17,544","18,184","17,347","18,135","204,707"
2001-06-12,"18,036","18,036","17,741","17,889","93,384"
2001-06-13,"17,889","18,234","17,544","17,544","176,136"
2001-06-14,"17,445","17,938","17,347","17,938","290,868"
2001-06-15,"17,642","17,692","17,100","17,692","218,131"
2001-06-18,"17,248","17,692","17,199","17,544","132,558"
2001-06-19,"17,297","17,347","16,706","17,051","399,543"
2001-06-20,"16,558","16,854","16,410","16,657","215,178"
2001-06-21,"16,361","16,607","15,770","16,361","605,620"
2001-06-22,"16,164","17,199","16,164","16,755","386,769"
2001-06-25,"16,312","17,248","16,312","17,149","324,198"
2001-06-26,"17,149","17,593","16,755","17,544","363,240"
2001-06-27,"17,544","17,741","17,100","17,741","173,457"
2001-06-28,"17,544","17,741","17,100","17,199","219,297"
2001-06-29,"17,347","17,494","16,952","17,051","457,558"
2001-07-02,"17,002","17,297","16,952","17,002","153,896"
2001-07-03,"17,051","17,149","16,854","17,100","303,074"
2001-07-04,"16,854","17,051","16,607","17,051","201,907"
2001-07-05,"16,607","16,952","16,607","16,755","183,898"
2001-07-06,"16,410","16,755","16,410","16,657","213,930"
2001-07-09,"16,460","16,509","15,572","15,967","544,581"
2001-07-10,"16,065","16,115","15,474","15,622","284,405"
2001-07-11,"15,277","15,967","14,833","15,671","633,593"
2001-07-12,"15,967","16,410","15,967","16,361","377,435"
2001-07-13,"16,361","16,607","15,671","16,361","332,883"
2001-07-16,"15,868","16,262","15,819","16,016","197,362"
2001-07-18,"15,622","15,967","14,981","15,770","509,415"
2001-07-19,"15,129","15,474","15,080","15,277","119,216"
2001-07-20,"15,277","15,770","15,228","15,277","275,101"
2001-07-23,"14,932","15,277","14,833","14,981","138,981"
2001-07-24,"14,883","14,883","13,946","14,390","338,829"
2001-07-25,"13,798","14,488","13,798","14,390","191,771"
2001-07-26,"14,488","14,488","14,045","14,390","244,795"
2001-07-27,"14,538","15,030","14,439","14,883","271,469"
2001-07-30,"14,587","14,587","14,390","14,488","66,619"
2001-07-31,"14,143","14,390","14,045","14,291","356,229"
2001-08-01,"14,291","14,735","14,143","14,587","582,741"
2001-08-02,"14,735","14,735","14,143","14,143","391,812"
2001-08-03,"14,193","15,375","14,193","15,129","914,204"
2001-08-06,"14,784","15,228","14,784","15,129","246,540"
2001-08-07,"14,784","15,129","14,784","15,129","175,537"
2001-08-08,"15,277","15,622","15,178","15,425","555,235"
2001-08-09,"15,080","15,425","14,636","14,685","321,743"
2001-08-10,"14,784","14,883","14,488","14,587","153,693"
2001-08-13,"14,636","15,129","14,439","15,030","442,238"
2001-08-14,"15,080","15,622","15,030","15,572","442,471"
2001-08-16,"15,375","16,460","15,178","15,917","581,229"
2001-08-17,"16,016","16,509","15,917","16,460","761,069"
2001-08-20,"16,164","16,164","15,770","15,868","166,456"
2001-08-21,"15,770","16,164","15,720","15,967","157,122"
2001-08-22,"15,967","16,065","15,720","15,868","140,056"
2001-08-23,"16,016","16,164","15,819","16,065","134,648"
2001-08-24,"16,262","16,262","15,720","15,967","94,774"
2001-08-27,"16,164","16,607","15,868","16,460","225,426"
2001-08-28,"16,460","16,558","16,262","16,460","133,066"
2001-08-29,"16,065","16,460","16,016","16,262","139,853"
2001-08-30,"16,164","16,361","16,065","16,262","182,518"
2001-08-31,"16,164","16,361","15,671","15,770","505,570"
2001-09-03,"15,770","15,917","15,375","15,917","412,094"
2001-09-04,"16,460","16,460","15,572","15,917","371,093"
2001-09-05,"15,770","16,312","15,770","16,164","123,518"
2001-09-06,"16,065","16,312","15,572","15,671","305,448"
2001-09-07,"15,770","16,065","15,523","16,065","71,611"
2001-09-10,"15,770","15,868","15,572","15,572","110,064"
2001-09-11,"15,770","16,312","15,622","15,622","310,470"
2001-09-12,"13,306","14,291","13,306","13,306","507,873"
2001-09-13,"13,306","14,538","13,306","14,390","251,887"
2001-09-14,"14,291","14,390","13,897","14,291","224,228"
2001-09-17,"14,291","14,784","13,503","14,784","146,905"
2001-09-18,"14,784","14,981","14,538","14,784","161,465"
2001-09-19,"14,784","14,784","14,390","14,685","65,625"
2001-09-20,"14,291","14,439","14,045","14,291","164,965"
2001-09-21,"13,996","14,291","13,848","14,291","141,710"
2001-09-24,"13,946","14,143","13,798","14,143","86,576"
2001-09-25,"14,242","14,291","13,503","13,503","252,475"
2001-09-26,"13,503","13,651","13,404","13,552","104,575"
2001-09-27,"13,355","13,552","13,355","13,503","194,957"
2001-09-28,"13,552","13,946","13,552","13,798","222,118"
2001-10-04,"14,291","14,291","13,996","14,193","234,993"
2001-10-05,"14,390","14,390","13,996","14,143","286,881"
2001-10-08,"14,143","14,143","13,996","13,996","71,996"
2001-10-09,"14,094","14,439","13,700","14,390","196,073"
2001-10-10,"14,587","14,685","14,291","14,439","75,963"
2001-10-11,"14,685","14,833","14,488","14,735","214,265"
2001-10-12,"14,587","14,981","14,538","14,636","143,476"
2001-10-15,"14,340","14,685","14,193","14,636","231,858"
