1985-01-04,"3,571","3,571","3,420","3,490","34,300"
1985-01-05,"3,436","3,560","3,436","3,560","321,622"
1985-01-07,"3,631","3,793","3,631","3,734","417,205"
1985-01-08,"3,788","3,788","3,625","3,631","185,751"
1985-01-09,"3,674","3,674","3,577","3,615","172,093"
1985-01-10,"3,615","3,642","3,539","3,539","120,162"
1985-01-11,"3,571","3,571","3,485","3,517","88,708"
1985-01-12,"3,517","3,571","3,517","3,544","28,238"
1985-01-14,"3,571","3,571","3,463","3,506","48,992"
1985-01-15,"3,506","3,512","3,436","3,490","38,218"
1985-01-16,"3,517","3,517","3,463","3,468","33,616"
1985-01-17,"3,496","3,496","3,436","3,452","32,489"
1985-01-18,"3,452","3,452","3,436","3,441","24,283"
1985-01-19,"3,436","3,436","3,409","3,409","18,813"
1985-01-21,"3,409","3,436","3,382","3,387","26,501"
1985-01-22,"3,382","3,409","3,382","3,393","55,941"
1985-01-23,"3,436","3,441","3,393","3,409","31,620"
1985-01-24,"3,409","3,420","3,382","3,409","68,268"
1985-01-25,"3,409","3,431","3,393","3,409","47,939"
1985-01-26,"3,409","3,409","3,398","3,409","26,187"
1985-01-28,"3,404","3,409","3,355","3,355","9,055"
1985-01-29,"3,360","3,393","3,360","3,393","28,978"
1985-01-30,"3,409","3,409","3,382","3,398","18,092"
1985-01-31,"3,398","3,404","3,371","3,371","30,253"
1985-02-01,"3,371","3,398","3,371","3,371","21,973"
1985-02-02,"3,398","3,398","3,376","3,382","6,837"
1985-02-04,"3,376","3,376","3,111","3,111","63,703"
1985-02-05,"3,117","3,171","3,117","3,165","71,909"
1985-02-06,"3,165","3,247","3,165","3,247","52,226"
1985-02-07,"3,274","3,295","3,220","3,257","29,347"
1985-02-08,"3,247","3,268","3,220","3,241","38,403"
1985-02-09,"3,241","3,241","3,192","3,192","20,754"
1985-02-11,"3,220","3,220","3,198","3,214","30,585"
1985-02-13,"3,220","3,241","3,192","3,198","37,922"
1985-02-14,"3,198","3,198","3,165","3,182","36,592"
1985-02-15,"3,192","3,192","3,165","3,182","18,979"
1985-02-16,"3,182","3,192","3,160","3,182","18,333"
1985-02-18,"3,182","3,182","3,138","3,160","15,486"
1985-02-19,"3,165","3,165","3,144","3,165","19,053"
1985-02-21,"3,165","3,176","3,149","3,155","45,222"
1985-02-22,"3,138","3,155","3,117","3,133","22,361"
1985-02-23,"3,138","3,165","3,138","3,138","20,827"
1985-02-25,"3,165","3,165","3,111","3,111","23,544"
1985-02-26,"3,106","3,106","3,057","3,057","13,842"
1985-02-27,"3,057","3,084","3,057","3,057","19,883"
1985-02-28,"3,057","3,073","3,057","3,057","34,984"
1985-03-02,"3,073","3,133","3,057","3,084","11,920"
1985-03-04,"3,084","3,106","3,068","3,079","15,006"
1985-03-05,"3,084","3,106","3,057","3,057","29,865"
1985-03-06,"3,063","3,073","3,030","3,041","40,343"
1985-03-07,"3,041","3,041","3,014","3,014","21,363"
1985-03-08,"2,960","2,976","2,949","2,960","17,187"
1985-03-09,"2,906","2,949","2,906","2,949","11,162"
